vehicle_type,fuel_type,distance_traveled_km,public_transport_mode,emission_factor_vehicle,appliance_type,appliance_usage_hours,electricity_consumed_kWh,gas_usage_kWh,renewable_energy_contribution,electricity_emission_factor,gas_emission_factor,diet_type,food_item,quantity_consumed_kg,food_emission_factor_kgCO2e,waste_type,disposal_method,waste_generated_kg,waste_emission_factor,season_label,energy_demand_modifier,carbon_emission_total_kgCO2e
petrol_car,petrol,5390.055115242198,private,0.17,dishwasher,3924,6406.691227839839,24308.972405831464,606.8664488791744,0.177,0.18296,balanced,fish,1044.7575903277798,5.4,organic,composting,579.4557863517788,0.01,Winter,1.4,12145.348853923279
diesel_car,diesel,9112.780246850605,private,0.168,washing_machine,4167,558.4028076661741,1831.0107946364442,40.643308699287076,0.177,0.18296,meat_heavy,chicken,1369.3414651472067,6.1,general,landfill,504.41608770690726,0.45,Summer,0.7,10544.756290280568
petrol_car,petrol,32906.70430964273,private,0.17,dishwasher,948,3498.8886804255662,3852.3256595372222,593.0706673507772,0.177,0.18296,meat_heavy,chicken,1233.8591180891344,6.1,recyclable,recycling_closed_loop,450.72740311072977,0.021,Spring,1.0,14454.270427552565
hybrid_car,hybrid,10628.519562240726,private,0.11,washing_machine,4924,5527.476479678474,5038.5202437146845,1337.1123248191454,0.177,0.18296,meat_heavy,chicken,921.3322375345278,6.1,general,landfill,318.30643290127637,0.45,Autumn,1.1,8832.712696305802
hybrid_car,hybrid,8181.510146349306,private,0.11,tv,3124,1414.6127446028652,16344.223911568097,67.43469048870038,0.177,0.18296,meat_heavy,dairy,1432.6509446610917,21.0,general,landfill,474.6253566027221,0.45,Spring,1.0,34439.94302710778
bicycle,human,19895.151570541453,private,0.0,refrigerator,2914,2727.1898232214753,8883.51319229771,100.23763361916907,0.177,0.18296,meat_heavy,chicken,1037.3218246312717,6.1,general,landfill,427.9021525770339,0.45,Spring,1.0,8628.259271283412
petrol_car,petrol,2775.470154234878,private,0.17,hvac,2062,1493.9904042627916,3113.811786044803,273.821649286793,0.177,0.18296,meat_heavy,dairy,695.3626190432451,21.0,general,landfill,329.9879185060827,0.45,Summer,0.7,16057.078795385083
petrol_car,petrol,11530.657251002567,private,0.17,dishwasher,3503,906.251349576151,3992.8709563228426,103.89323026528396,0.177,0.18296,vegan,grains,560.2388086759836,0.8,recyclable,recycling_closed_loop,588.1157069440591,0.021,Summer,0.7,3311.6953685008543
hybrid_car,hybrid,20179.012424343287,private,0.11,hvac,3502,7176.322546709998,21732.797712419208,926.5174375568239,0.177,0.18296,vegetarian,dairy,1174.491465656029,21.0,organic,composting,343.59213692632716,0.01,Winter,1.4,32133.889827055526
diesel_car,diesel,3410.947623909072,private,0.168,tv,2956,349.16497169699585,4936.588807439969,12.693283491148462,0.177,0.18296,balanced,chicken,1048.6678898645384,6.1,general,landfill,330.80919301187555,0.45,Summer,0.7,8083.7779540453375
bus,diesel,28291.372988546205,public,0.12525,refrigerator,3807,6453.394505132734,25745.64689702515,592.3252858112018,0.177,0.18296,meat_heavy,chicken,1091.3506438307568,6.1,organic,composting,511.7295831588128,0.01,Winter,1.4,16058.525073702833
bicycle,human,15557.362776138434,private,0.0,dishwasher,4645,2232.2291536544117,4359.712180429288,308.9176547004943,0.177,0.18296,balanced,dairy,1288.0234430898945,21.0,general,landfill,470.9003757588513,0.45,Spring,1.0,28453.15497470744
diesel_car,diesel,2019.735873765733,private,0.168,washing_machine,682,4176.898290500795,12898.4738045254,1196.039129778985,0.177,0.18296,meat_heavy,dairy,869.4752041395218,21.0,organic,composting,331.89483425251194,0.01,Spring,1.0,21700.829626759736
diesel_car,diesel,339.20964808463515,private,0.168,washing_machine,893,1914.9286032904918,26909.159390814897,192.93776743820735,0.177,0.18296,meat_heavy,chicken,1085.091512356993,6.1,recyclable,recycling_closed_loop,476.04146561442974,0.021,Autumn,1.1,11948.284481959688
diesel_car,diesel,4384.57790487409,private,0.168,dishwasher,3424,7104.67028316408,6474.757443062221,289.75024186684965,0.177,0.18296,balanced,dairy,1005.3771677989062,21.0,general,landfill,487.73622905756713,0.45,Spring,1.0,24511.15917677449
petrol_car,petrol,3803.522671357537,private,0.17,dishwasher,2268,2221.5583368467555,18176.23402465107,356.43121800463155,0.177,0.18296,meat_heavy,chicken,1128.168572253402,6.1,general,landfill,371.8899707114045,0.45,Autumn,1.1,11414.517234468702
hybrid_car,hybrid,25018.965192658055,private,0.11,tv,4781,1204.095509021025,2436.0767946303063,172.47288256666812,0.177,0.18296,meat_heavy,chicken,1078.69707708435,6.1,organic,composting,335.30632222944257,0.01,Summer,0.7,9994.320920071495
diesel_car,diesel,16541.991163362403,private,0.168,refrigerator,588,2707.6895838591436,1461.177820135786,791.5051842809149,0.177,0.18296,meat_heavy,chicken,862.1624363820865,6.1,recyclable,recycling_closed_loop,419.75996046923996,0.021,Summer,0.7,8793.658486860579
petrol_car,petrol,6534.090561435392,private,0.17,dishwasher,3562,3928.9204164176913,16822.731961066194,635.8072878023445,0.177,0.18296,meat_heavy,dairy,885.2599992122842,21.0,general,landfill,442.41659464019165,0.45,Winter,1.4,23673.648799792674
hybrid_car,hybrid,11031.94390562092,private,0.11,washing_machine,585,1375.4110898480048,3133.883314498305,49.48744912469839,0.177,0.18296,meat_heavy,chicken,795.4414869603189,6.1,organic,composting,412.0031326718261,0.01,Summer,0.7,6886.649985526672
hybrid_car,hybrid,16053.483348843507,private,0.11,refrigerator,4187,1895.97555198374,8626.899207454106,169.7417912467554,0.177,0.18296,vegetarian,grains,707.1250239580361,0.8,recyclable,recycling_closed_loop,557.3986763290034,0.021,Spring,1.0,4257.253711439049
diesel_car,diesel,9957.224704368657,private,0.168,dishwasher,619,2320.948704800306,1561.8940547429766,496.60574498203965,0.177,0.18296,balanced,chicken,1176.7319874973346,6.1,recyclable,recycling_closed_loop,396.1491530499293,0.021,Summer,0.7,9555.770063287153
bicycle,human,17009.760636658917,private,0.0,refrigerator,587,929.0792776978935,4544.1607988346495,123.11338852412638,0.177,0.18296,meat_heavy,beef,1052.1347531647814,59.6,organic,composting,439.5803533437409,0.01,Summer,0.7,63707.47378406172
hybrid_car,hybrid,31076.643533294646,private,0.11,tv,3627,4862.837139094736,10297.610974131127,422.4251172517695,0.177,0.18296,meat_heavy,chicken,430.29147587398495,6.1,recyclable,recycling_closed_loop,362.9385667913894,0.021,Spring,1.0,8795.603578843138
diesel_car,diesel,3770.4862585646024,private,0.168,dishwasher,1678,2018.3500917367403,21819.64039107518,125.81465249215273,0.177,0.18296,balanced,fish,1069.300776346143,5.4,general,landfill,516.0826787378519,0.45,Autumn,1.1,10989.272461328577
diesel_car,diesel,9090.159450060586,private,0.168,dishwasher,1411,4874.337226744434,5263.121312055188,793.3913987600667,0.177,0.18296,vegan,grains,914.3769678068174,0.8,recyclable,recycling_closed_loop,350.62434168386875,0.021,Autumn,1.1,4091.7098374183756
diesel_car,diesel,13087.568353209525,private,0.168,refrigerator,3865,3380.5728605272593,14938.562003502368,821.9365420451704,0.177,0.18296,meat_heavy,beef,1086.0083294382139,59.6,recyclable,recycling_closed_loop,607.6747983560841,0.021,Autumn,1.1,70269.08978909634
petrol_car,petrol,12364.2380967608,private,0.17,dishwasher,4956,3793.545638110445,13346.883600555026,673.7065710959823,0.177,0.18296,meat_heavy,dairy,1010.3891771614599,21.0,general,landfill,396.2777763490158,0.45,Autumn,1.1,26611.821597700146
diesel_car,diesel,7668.466646156156,private,0.168,refrigerator,3082,4706.291360288064,6051.968307235322,595.721380777351,0.177,0.18296,meat_heavy,dairy,420.7489243612621,21.0,general,landfill,434.6488475897993,0.45,Spring,1.0,12259.903481818908
diesel_car,diesel,3643.46948572123,private,0.168,refrigerator,3142,1912.2996762102962,2296.894228896334,212.648456486287,0.177,0.18296,vegetarian,dairy,1382.806270773357,21.0,recyclable,recycling_closed_loop,294.6584436826344,0.021,Summer,0.7,30415.939197967095
hybrid_car,hybrid,14509.0887501002,private,0.11,dishwasher,2242,2165.675899785083,4440.325832663722,381.63468077849006,0.177,0.18296,meat_heavy,dairy,988.4762405932829,21.0,organic,composting,436.4961002466225,0.01,Spring,1.0,23554.092424578543
bus,diesel,22362.925953055877,public,0.12525,washing_machine,1234,2156.790304072298,2781.947746260744,134.90345690816125,0.177,0.18296,meat_heavy,dairy,770.7309213962624,21.0,general,landfill,285.69950872695165,0.45,Summer,0.7,20005.60764734555
hybrid_car,hybrid,10341.100123220152,private,0.11,tv,3659,3782.194377963089,8317.760696953486,423.7483749926562,0.177,0.18296,meat_heavy,dairy,1090.706860302796,21.0,general,landfill,442.1920754235285,0.45,Autumn,1.1,26432.617415867597
diesel_car,diesel,3154.692203546879,private,0.168,refrigerator,552,1856.7127018459466,2223.9139265368476,541.9263716633061,0.177,0.18296,balanced,vegetables,1275.141362662324,0.5,organic,composting,470.1172742310898,0.01,Summer,0.7,1907.785584495263
train,electricity,5173.5448739441335,public,0.03546,washing_machine,2237,2576.532828328994,23360.571591381904,223.96301891374563,0.177,0.18296,meat_heavy,chicken,830.6077303363345,6.1,general,landfill,255.99491174057056,0.45,Spring,1.0,10095.455255538422
diesel_car,diesel,6444.484442638046,private,0.168,refrigerator,2235,8546.940155601229,7246.533769362474,351.14139873261456,0.177,0.18296,vegetarian,dairy,1450.4871610688613,21.0,organic,composting,500.98170893426345,0.01,Autumn,1.1,34386.54781188259
bus,diesel,53214.35850335232,public,0.12525,washing_machine,4998,5648.895999722935,63527.97911763969,1425.4024869592145,0.177,0.18296,meat_heavy,dairy,1487.9504812678545,21.0,general,landfill,235.4601253043108,0.45,Winter,1.4,50640.949216871086
train,electricity,11117.008154770643,public,0.03546,dishwasher,4496,3738.8702303213945,4821.759034807227,1038.4914307176423,0.177,0.18296,balanced,chicken,987.4813744200956,6.1,recyclable,recycling_closed_loop,428.1191423969376,0.021,Spring,1.0,7970.805058896302
petrol_car,petrol,14435.529630253697,private,0.17,tv,2464,6240.195246528857,52782.460312982905,428.2608511110828,0.177,0.18296,balanced,fish,1278.4004572689198,5.4,recyclable,recycling_closed_loop,289.6410682784229,0.021,Winter,1.4,20125.0784663281
bus,diesel,17959.23941819887,public,0.12525,washing_machine,3369,3747.374420648163,31213.595947738657,504.11612092727324,0.177,0.18296,meat_heavy,dairy,806.331109027273,21.0,organic,composting,377.53668500029755,0.01,Autumn,1.1,25560.248180605133
hybrid_car,hybrid,13174.79707821286,private,0.11,hvac,1212,2159.3768774350815,30949.029936550734,221.5758200203938,0.177,0.18296,balanced,vegetables,1110.4979908834296,0.5,recyclable,recycling_closed_loop,444.0474737960399,0.021,Winter,1.4,8058.445895492178
hybrid_car,hybrid,4329.987252591279,private,0.11,refrigerator,4647,3472.5377331425834,9819.606690254335,293.11036616262606,0.177,0.18296,balanced,vegetables,1008.1183382407766,0.5,organic,composting,454.3298029036388,0.01,Spring,1.0,3396.135483749636
bicycle,human,23237.076156398358,private,0.0,washing_machine,4997,3732.1544632021114,38381.052812718546,182.69358252158196,0.177,0.18296,vegetarian,grains,1178.9848753888882,0.8,recyclable,recycling_closed_loop,330.70948022040926,0.021,Winter,1.4,8632.921561997498
petrol_car,petrol,15737.58119116208,private,0.17,tv,4127,3745.3839073749814,26859.48122864453,592.3830211909279,0.177,0.18296,vegetarian,grains,1061.9641420454054,0.8,organic,composting,614.5149127773387,0.01,Winter,1.4,9108.248902459827
hybrid_car,hybrid,6130.195208222767,private,0.11,tv,1118,4026.8024173356953,13381.717023840076,534.328260957443,0.177,0.18296,meat_heavy,dairy,1442.1046003182705,21.0,organic,composting,385.2997998371511,0.01,Spring,1.0,34123.434052136756
bicycle,human,46115.19785316216,private,0.0,tv,1166,2020.9161266653837,13269.855118760928,352.1178100717445,0.177,0.18296,meat_heavy,chicken,889.2823516584011,6.1,recyclable,recycling_closed_loop,563.9116805444067,0.021,Autumn,1.1,8222.01933735595
petrol_car,petrol,8355.961982218298,private,0.17,washing_machine,4002,3376.421019588221,19428.553987004667,685.1903616999841,0.177,0.18296,vegetarian,dairy,755.2119466475488,21.0,general,landfill,298.5243269307133,0.45,Autumn,1.1,21566.575121623944
diesel_car,diesel,6284.6546982721775,private,0.168,washing_machine,2517,3871.8124671051687,9082.79065161469,157.1330873530096,0.177,0.18296,vegan,vegetables,1074.8113139695145,0.5,general,landfill,483.35289616089244,0.45,Spring,1.0,4157.834633863923
petrol_car,petrol,16321.069269015396,private,0.17,dishwasher,4769,831.4689678060591,4384.89006210262,272.37831084704743,0.177,0.18296,meat_heavy,chicken,1015.2010782824823,6.1,organic,composting,394.4230922342294,0.01,Summer,0.7,9920.68207724207
diesel_car,diesel,6438.535708694247,private,0.168,hvac,4246,2932.568331770197,9639.186090317216,1913.4843307998779,0.177,0.18296,vegetarian,vegetables,1247.2186350420875,0.5,organic,composting,309.609235853521,0.01,Autumn,1.1,3991.0294907479756
petrol_car,petrol,8453.841176283695,private,0.17,washing_machine,4991,10645.762184699612,15005.049404415564,2358.8345064325226,0.177,0.18296,meat_heavy,beef,1078.6635678788743,59.6,recyclable,recycling_closed_loop,414.1716913639905,0.021,Winter,1.4,70363.82299679148
train,electricity,2344.073459634713,public,0.03546,dishwasher,2860,4376.06414549784,6420.803835197942,642.7838864671683,0.177,0.18296,vegetarian,dairy,733.7534092884445,21.0,recyclable,recycling_closed_loop,495.6702316794584,0.021,Autumn,1.1,17451.66513824218
diesel_car,diesel,1468.6616069430124,private,0.168,refrigerator,1721,7790.740579479401,21261.80022617512,2381.243897517851,0.177,0.18296,balanced,dairy,1167.6981548903282,21.0,recyclable,recycling_closed_loop,649.299951743279,0.021,Winter,1.4,30051.051753598786
petrol_car,petrol,6900.254798908342,private,0.17,hvac,3112,1943.1426243554201,3979.3465945574308,76.34180105884312,0.177,0.18296,vegetarian,vegetables,1198.4084699073046,0.5,organic,composting,432.16978061960134,0.01,Summer,0.7,2848.5667460254035
diesel_car,diesel,4655.198414264302,private,0.168,tv,4097,2404.0610253569566,6259.578199720062,472.28854274192054,0.177,0.18296,meat_heavy,dairy,1094.9396465759905,21.0,recyclable,recycling_closed_loop,399.08810033557967,0.021,Spring,1.0,25354.95799070822
bus,diesel,9865.017751270196,public,0.12525,hvac,2056,1306.5929082897792,3006.882738185977,349.12929055551365,0.177,0.18296,vegetarian,dairy,938.9550591290665,21.0,recyclable,recycling_closed_loop,268.81637676498406,0.021,Summer,0.7,21740.701069514853
bus,diesel,7990.288894478671,public,0.12525,refrigerator,3368,3086.880376540275,10331.367107990742,270.6660579728326,0.177,0.18296,balanced,dairy,604.9066867292258,21.0,recyclable,recycling_closed_loop,448.6501643826202,0.021,Spring,1.0,16149.850511524844
hybrid_car,hybrid,15053.551132645644,private,0.11,washing_machine,614,12239.731049405194,13778.260079418387,2879.707875109946,0.177,0.18296,balanced,vegetables,1298.1452273699904,0.5,organic,composting,521.8761851697317,0.01,Winter,1.4,6997.484860002821
petrol_car,petrol,9825.457808527466,private,0.17,washing_machine,4301,4162.077086150499,19532.419066545874,937.5768462784575,0.177,0.18296,balanced,dairy,1000.6092040306829,21.0,organic,composting,417.0416222375488,0.01,Winter,1.4,26997.630564980256
petrol_car,petrol,965.7668779439211,private,0.17,dishwasher,1730,405.613455427518,16762.50742105132,145.10279944445668,0.177,0.18296,vegan,grains,955.0469196214633,0.8,recyclable,recycling_closed_loop,493.4319911239274,0.021,Summer,0.7,4077.24191612746
bicycle,human,6820.057562930882,private,0.0,washing_machine,2385,1885.7303590683393,9593.196772059147,223.33591821266606,0.177,0.18296,vegetarian,vegetables,1078.3608010805092,0.5,organic,composting,140.895770785509,0.01,Spring,1.0,2629.5349132191477
hybrid_car,hybrid,13626.643083035317,private,0.11,washing_machine,4003,3751.6972373824397,11081.719115977046,625.7720172215343,0.177,0.18296,meat_heavy,dairy,968.294085394606,21.0,general,landfill,302.69310591184444,0.45,Spring,1.0,24660.880170556793
diesel_car,diesel,11703.50208361056,private,0.168,hvac,2530,3929.1255757265108,15633.591472091284,241.11292180101674,0.177,0.18296,vegan,vegetables,677.2877204246518,0.5,organic,composting,571.1708480142343,0.01,Autumn,1.1,5866.321041376457
petrol_car,petrol,41856.119111254,private,0.17,refrigerator,3226,3659.7473429179818,21890.286733448705,580.6775890276973,0.177,0.18296,meat_heavy,chicken,902.4177183708595,6.1,recyclable,recycling_closed_loop,582.6009713546937,0.021,Autumn,1.1,17285.345091822128
petrol_car,petrol,14640.628597931434,private,0.17,tv,2979,3253.593727730684,2321.2636630487928,864.75987445236,0.177,0.18296,balanced,chicken,849.3164259307632,6.1,recyclable,recycling_closed_loop,556.1511196726852,0.021,Summer,0.7,8682.000722938863
petrol_car,petrol,18877.96043878631,private,0.17,tv,3829,832.1905585770736,2676.5768212134917,241.29884262005604,0.177,0.18296,vegan,vegetables,805.6771922978697,0.5,organic,composting,418.46803058649084,0.01,Summer,0.7,4253.280775125836
bicycle,human,5941.588651101185,private,0.0,dishwasher,3337,8984.06977390078,11047.735626969628,936.4349961686236,0.177,0.18296,meat_heavy,dairy,848.6409822861078,21.0,recyclable,recycling_closed_loop,471.8953310665067,0.021,Winter,1.4,21442.844490251464
hybrid_car,hybrid,5249.832198389326,private,0.11,refrigerator,2538,6280.196816558141,5583.7068164845305,1417.178915809472,0.177,0.18296,meat_heavy,beef,1433.000468980217,59.6,general,landfill,455.623000940066,0.45,Autumn,1.1,88322.52967914157
hybrid_car,hybrid,9271.99888899014,private,0.11,hvac,2271,6379.333675151298,4886.319517341296,1167.446882904596,0.177,0.18296,meat_heavy,dairy,1214.5014674619604,21.0,recyclable,recycling_closed_loop,450.7835756289624,0.021,Spring,1.0,28557.060228972834
diesel_car,diesel,2195.5228066215286,private,0.168,tv,4947,12742.973437180959,7675.345487857705,597.4892878648218,0.177,0.18296,balanced,vegetables,944.6373400222159,0.5,organic,composting,289.67916342783167,0.01,Winter,1.4,4503.850801997279
